agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,sample_start_time_datum_cd,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,parm_cd,remark_cd,result_va,val_qual_tx,meth_cd,dqi_cd,rpt_lev_va,rpt_lev_cd,lab_std_va,prep_set_no,prep_dt,anl_set_no,anl_dt,result_lab_cm_tx,anl_ent_cd,startDateTime,endDateTime
USGS,01491000,1971-02-26,09:18,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.633,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-02-26T09:18:00Z,NA
USGS,01491000,1971-03-19,14:25,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.813,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-03-19T14:25:00Z,NA
USGS,01491000,1971-04-16,17:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.926,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-04-16T17:00:00Z,NA
USGS,01491000,1971-05-24,11:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.13,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-05-24T11:40:00Z,NA
USGS,01491000,1971-06-25,12:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.994,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-06-25T12:45:00Z,NA
USGS,01491000,1971-07-19,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.881,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-07-19T13:00:00Z,NA
USGS,01491000,1971-08-13,15:15,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.542,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-08-13T15:15:00Z,NA
USGS,01491000,1971-10-01,10:16,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.791,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-10-01T10:16:00Z,NA
USGS,01491000,1971-10-22,11:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.77,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-10-22T11:00:00Z,NA
USGS,01491000,1971-10-22,11:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,0.768,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-10-22T11:00:00Z,NA
USGS,01491000,1971-11-26,15:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.41,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-11-26T15:40:00Z,NA
USGS,01491000,1971-11-26,15:40,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,0.407,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-11-26T15:40:00Z,NA
USGS,01491000,1971-12-23,12:50,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,0.81,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-12-23T12:50:00Z,NA
USGS,01491000,1971-12-23,12:50,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,0.813,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971-12-23T12:50:00Z,NA
USGS,01491000,1972-01-12,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-01-12T10:45:00Z,NA
USGS,01491000,1972-01-12,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00620,NA,1.11,NA,ALGOR,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-01-12T10:45:00Z,NA
USGS,01491000,1972-01-24,11:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,3.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-01-24T11:00:00Z,NA
USGS,01491000,1972-02-25,10:45,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.1,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-02-25T10:45:00Z,NA
USGS,01491000,1972-04-03,11:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-04-03T11:00:00Z,NA
USGS,01491000,1972-04-30,15:35,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-04-30T15:35:00Z,NA
USGS,01491000,1972-05-26,13:00,NA,NA,EST,T,NA,WS,NA,NA,NA,NA,A,9,9,NA,00618,NA,1.2,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,1972-05-26T13:00:00Z,NA
